Time,Temperature (C),Humidity (%),Pressure (hPa),Gas (Ohm),PM10,PM2.5,PM100
1740783589.572978,23.17921875,44.55036073287633,1001.159329697444,165514,13,19,24
1740783590.5859628,23.229609375,44.453360139711194,1001.1583793166409,165187,13,19,24
1740783591.5981681,23.2846875,44.28443927814096,1001.165171225366,165350,13,21,25
1740783592.6092858,23.334296875,44.25994072501197,1001.1543006035885,164862,13,21,25
1740783593.6203656,23.3784375,44.313350246370184,1001.1601886852854,165678,13,21,25
1740783594.6315126,23.424921875,44.131470625153824,1001.1819935381598,165514,13,19,24
1740783595.6426423,23.4762890625,44.2460709226513,1001.203260653702,164862,13,19,24
1740783596.6551225,23.530390625,44.19793309628955,1001.2290414538179,164216,13,19,24
1740783597.668203,23.5872265625,44.077672931723484,1001.2558921763386,165514,13,20,24
1740783598.6812139,23.64171875,43.95118149655364,1001.2650833878131,162938,13,20,24
1740783599.6942527,23.6993359375,43.83115360211021,1001.274264443123,164216,13,20,24
1740783600.7076542,23.757734375,43.78961615369714,1001.2743916312313,162621,13,21,24
1740783601.7202222,23.816328125,43.69388227367265,1001.2765488552028,162149,13,21,24
1740783602.7331026,23.8798046875,43.55660441741222,1001.2833186454561,161368,13,21,24
1740783603.7462816,23.9383984375,43.466990222254495,1001.2716648244939,159676,13,20,22
1740783604.7593398,23.9966015625,43.36533942082349,1001.2627934210778,158617,13,19,22
1740783605.7724664,24.0528515625,43.31761841111739,1001.2541229756404,160134,13,19,22
1740783606.7856083,24.107734375,43.25772837523233,1001.2517924929515,159828,14,19,22
1740783607.7986407,24.1630078125,43.19789717601783,1001.2518169458394,160441,14,20,22
1740783608.8117626,24.217109375,43.12593287327063,1001.2498913151992,160749,14,20,22
1740783609.824271,24.2704296875,43.0478973996595,1001.2432145496459,160441,14,20,21
1740783610.8370733,24.322578125,42.91574382070219,1001.2207991680853,160287,14,19,21
1740783611.8509967,24.3704296875,42.83716524364972,1001.2050588369435,160287,14,19,21
1740783612.8650715,24.41515625,42.77624949891075,1001.1841434711351,160441,14,21,22
1740783613.878125,24.461640625,42.64363110157987,1001.1609482485458,159372,14,21,22
1740783614.891254,24.508515625,42.60697253575078,1001.143557550155,160441,14,21,22
1740783615.9068236,24.555,42.48643666912489,1001.1306819830736,159828,14,21,21
1740783616.924549,24.59875,42.3955843431307,1001.1115547042974,159221,14,21,21
1740783617.9374743,24.6425,42.34066240055343,1001.1062117213493,158918,14,21,21
1740783618.9500873,24.686640625,42.29775903162842,1001.0963309680327,160134,14,21,21
1740783619.9626396,24.7305859375,42.236901546648106,1001.0792190939393,158019,14,21,21
1740783620.9741485,24.7758984375,42.140351181677545,1001.0557298899832,158019,14,21,21
1740783621.9852712,24.8190625,41.99582689003075,1001.0321310045822,157721,14,19,23
1740783622.9963815,24.8637890625,42.00679290350296,1001.0093752310665,160441,14,19,23
1740783624.0074904,24.908125,42.07148527460454,1000.9911379794472,158318,14,19,23
1740783625.0186095,24.9458203125,42.07570296077443,1000.9740046629163,161524,14,21,25
1740783626.031116,24.984296875,41.96650499271895,1000.9598778814393,161058,14,21,25
1740783627.0441954,25.0221875,41.82746393111478,1000.9499520320134,159221,14,21,25
1740783628.0572772,25.058125,41.80163434475388,1000.9367952142305,160903,13,19,23
1740783629.070582,25.09875,41.6451291289447,1000.9227389286982,161213,13,19,23
1740783630.0840049,25.1415234375,41.608156112999055,1000.9122189030348,160749,13,19,23
1740783631.0969863,25.1837109375,41.55920477465045,1000.8920932883905,160287,13,19,24
1740783632.108867,25.22296875,41.474197237755504,1000.8774789400417,159981,13,19,24
1740783633.1199532,25.25734375,41.43036318347218,1000.8651561128121,158168,13,19,24
1740783634.1309874,25.2925,41.315195912623444,1000.8558417836178,159828,13,19,24
1740783635.142053,25.3253125,41.164160627499136,1000.8392019502679,158918,13,19,24
